[f,da,db,dc,ga,go,t,h,p],
[914.6,0,54,52,3550.2581,9858.1201,20.93,100.00,94214.76],
[914.6,0,54,54,3550.2581,9858.1201,20.94,100.00,94222.91],
[914.6,0,54,56,3550.2581,9858.1201,20.94,100.00,94220.53],
[914.6,0,54,58,3550.2581,9858.1201,20.95,100.00,94209.70],
[914.6,0,55,0,3550.2581,9858.1201,20.95,100.00,94215.79],
[914.6,0,55,2,3550.2581,9858.1201,20.94,100.00,94211.04],
[914.6,0,55,4,3550.2581,9858.1201,20.96,100.00,94203.92],
[914.6,0,55,6,3550.2581,9858.1201,20.95,100.00,94212.38],
[914.6,0,55,8,3550.2581,9858.1201,20.95,100.00,94213.41],
[914.6,0,55,10,3550.2581,9858.1201,20.95,100.00,94213.41],
[914.6,0,55,12,3550.2581,9858.1201,20.96,100.00,94216.82],
[914.6,0,55,14,3550.2581,9858.1201,20.98,100.00,94219.19],
[914.6,0,55,16,3550.2581,9858.1201,20.98,100.00,94218.16],
[914.6,0,55,18,3550.2578,9858.1201,20.96,100.00,94210.01],
[914.6,0,55,20,3550.2578,9858.1201,20.98,100.00,94219.19],
[914.6,0,55,22,3550.2578,9858.1201,20.97,100.00,94218.88],
[914.6,0,55,24,3550.2578,9858.1201,20.98,100.00,94208.67],
[914.6,0,55,26,3550.2578,9858.1201,20.98,100.00,94219.19],
[914.6,0,55,28,3550.2578,9858.1201,20.98,100.00,94204.95],
[914.6,0,55,30,3550.2578,9858.1201,20.97,100.00,94203.61],
[914.6,0,55,32,3550.2578,9858.1201,20.98,100.00,94213.10],
[914.6,0,55,34,3550.2578,9858.1201,20.98,100.00,94215.48],
[914.6,0,55,36,3550.2578,9858.1201,20.98,100.00,94212.07],
[914.6,0,55,38,3550.2578,9858.1201,20.98,100.00,94210.73],
[914.6,0,55,40,3550.2578,9858.1201,20.99,100.00,94208.05],
[914.6,0,55,42,3550.2578,9858.1201,20.99,100.00,94198.86],
[914.6,0,55,44,3550.2578,9858.1201,20.98,100.00,94210.73],
[914.6,0,55,46,3550.2578,9858.1201,20.99,100.00,94211.76],
[914.6,0,55,48,3550.2578,9858.1201,20.98,100.00,94222.29],
[914.6,0,55,50,3550.2578,9858.1201,20.98,100.00,94209.39],
[914.6,0,55,53,3550.2578,9858.1201,21.00,100.00,94223.63],
[914.6,0,55,54,3550.2578,9858.1201,21.02,100.00,94216.51],
[914.6,0,55,57,3550.2578,9858.1201,21.03,100.00,94216.51],
[914.6,0,55,59,3550.2578,9858.1201,21.04,100.00,94215.17],
[914.6,0,56,1,3550.2578,9858.1201,21.01,100.00,94217.54],
[914.6,0,56,3,3550.2578,9858.1201,21.03,100.00,94213.83],
[914.6,0,56,4,3550.2578,9858.1201,21.04,100.00,94217.54],
[914.6,0,56,7,3550.2578,9858.1201,21.04,100.00,94214.14],
[914.6,0,56,9,3550.2578,9858.1201,21.03,100.00,94211.45],
[914.6,0,56,11,3550.2578,9858.1201,21.03,100.00,94214.86],
[914.6,0,56,12,3550.2578,9858.1201,21.04,100.00,94211.45],
[914.6,0,56,15,3550.2578,9858.1201,21.02,100.00,94220.64],
[914.6,0,56,17,3550.2578,9858.1201,21.04,100.00,94207.74],
[914.6,0,56,18,3550.2578,9858.1201,21.04,100.00,94197.21],
[914.6,0,56,21,3550.2578,9858.1201,21.05,100.00,94206.40],
[914.6,0,56,23,3550.2578,9858.1201,21.06,100.00,94213.52],
[914.6,0,56,25,3550.2578,9858.1201,21.06,100.00,94209.80],
[914.6,0,56,27,3550.2578,9858.1201,21.06,100.00,94212.17],
[914.6,0,56,29,3550.2578,9858.1201,21.08,100.00,94216.92],
[914.6,0,56,30,3550.2578,9858.1201,21.10,100.00,94225.08],
[914.6,0,56,33,3550.2578,9858.1201,21.09,100.00,94214.55],
[914.6,0,56,35,3550.2578,9858.1201,21.09,100.00,94214.55],
[914.6,0,56,37,3550.2578,9858.1201,21.08,100.00,94218.26],
[914.6,0,56,39,3550.2578,9858.1201,21.10,100.00,94219.30],
[914.6,0,56,41,3550.2578,9858.1201,21.11,100.00,94211.86],
[914.6,0,56,43,3550.2578,9858.1201,21.11,100.00,94211.86],
[914.6,0,56,45,3550.2578,9858.1201,21.11,100.00,94217.95],
[914.6,0,56,47,3550.2578,9858.1201,21.10,100.00,94204.74],
[914.6,0,56,49,3550.2578,9858.1201,21.11,100.00,94215.27],
[914.6,0,56,51,3550.2578,9858.1201,21.14,100.00,94209.49],
[914.6,0,56,53,3550.2578,9858.1201,21.14,100.00,94210.52],
[914.6,0,56,55,3550.2578,9858.1201,21.14,100.00,94215.27],
[914.6,0,56,57,3550.2578,9858.1201,21.16,100.00,94204.43],
[914.6,0,56,58,3550.2578,9858.1201,21.16,100.00,94216.61],
[914.6,0,57,1,3550.2578,9858.1201,21.18,100.00,94212.59],
[914.6,0,57,3,3550.2578,9858.1201,21.18,100.00,94220.02],
[914.6,0,57,5,3550.2578,9858.1201,21.19,100.00,94217.33],
[914.6,0,57,7,3550.2578,9858.1201,21.19,100.00,94217.33],
[914.6,0,57,9,3550.2578,9858.1201,21.21,100.00,94222.08],
[914.6,0,57,11,3550.2578,9858.1201,21.21,100.00,94209.18],
[914.6,0,57,13,3550.2578,9858.1201,21.22,100.00,94223.11],
[914.6,0,57,15,3550.2578,9858.1201,21.22,100.00,94219.71],
[914.6,0,57,17,3550.2578,9858.1201,21.22,100.00,94212.59],
[914.6,0,57,19,3550.2576,9858.1201,21.21,100.00,94215.99],
[914.6,0,57,21,3550.2576,9858.1201,21.21,100.00,94224.15],
[914.6,0,57,23,3550.2576,9858.1201,21.20,100.00,94208.87],
[914.6,0,57,25,3550.2576,9858.1201,21.22,100.00,94213.62],
[914.6,0,57,27,3550.2576,9858.1201,21.21,100.00,94209.90],
[914.6,0,57,29,3550.2576,9858.1201,21.25,100.00,94214.65],
[914.6,0,57,31,3550.2576,9858.1201,21.25,100.00,94213.31],
[914.6,0,57,33,3550.2576,9858.1201,21.25,100.00,94211.97],
[914.6,0,57,35,3550.2576,9858.1201,21.24,100.00,94213.00],
[914.6,0,57,37,3550.2576,9858.1201,21.24,100.00,94215.68],
[914.6,0,57,39,3550.2576,9858.1201,21.25,100.00,94211.97],
[914.6,0,57,41,3550.2576,9858.1201,21.26,100.00,94207.22],
[914.6,0,57,43,3550.2576,9858.1201,21.26,100.00,94200.41],
[914.6,0,57,45,3550.2576,9858.1201,21.25,100.00,94209.28],
[914.6,0,57,47,3550.2576,9858.1201,21.25,100.00,94209.28],
[914.6,0,57,49,3550.2576,9858.1201,21.26,100.00,94209.28],
[914.6,0,57,51,3550.2576,9858.1201,21.26,100.00,94206.91],
[914.6,0,57,53,3550.2576,9858.1201,21.28,100.00,94210.62],
[914.6,0,57,55,3550.2576,9858.1201,21.27,100.00,94210.31],
[914.6,0,57,57,3550.2576,9858.1201,21.29,100.00,94206.60],
[914.6,0,57,59,3550.2576,9858.1201,21.28,100.00,94199.79],
[914.6,0,58,1,3550.2576,9858.1201,21.29,100.00,94201.85],
[914.6,0,58,3,3550.2576,9858.1201,21.30,100.00,94204.53],
[914.6,0,58,5,3550.2576,9858.1201,21.30,100.00,94204.22],
[914.6,0,58,7,3550.2576,9858.1201,21.30,100.00,94201.85],
[914.6,0,58,9,3550.2576,9858.1201,21.28,100.00,94207.94],
[914.6,0,58,11,3550.2576,9858.1201,21.27,100.00,94199.47],
[914.6,0,58,13,3550.2576,9858.1201,21.29,100.00,94202.88],
[914.6,0,58,15,3550.2576,9858.1201,21.28,100.00,94207.63],
[914.6,0,58,17,3550.2576,9858.1201,21.27,100.00,94196.79],
[914.6,0,58,19,3550.2576,9858.1201,21.28,100.00,94202.88],
[914.6,0,58,21,3550.2576,9858.1201,21.30,100.00,94198.85],
[914.6,0,58,23,3550.2576,9858.1201,21.31,100.00,94199.88],
[914.6,0,58,25,3550.2576,9858.1201,21.29,100.00,94196.48],
[914.6,0,58,27,3550.2576,9858.1201,21.29,100.00,94195.45],
[914.6,0,58,29,3550.2576,9858.1201,21.29,100.00,94203.60],
[914.6,0,58,31,3550.2576,9858.1201,21.29,100.00,94195.14],
[914.6,0,58,33,3550.2576,9858.1201,21.31,100.00,94202.26],
[914.6,0,58,35,3550.2576,9858.1201,21.29,100.00,94195.14],
[914.6,0,58,37,3550.2576,9858.1201,21.31,100.00,94197.51],
[914.6,0,58,39,3550.2576,9858.1201,21.33,100.00,94197.51],
[914.6,0,58,41,3550.2576,9858.1201,21.33,100.00,94199.57],
[914.6,0,58,43,3550.2576,9858.1201,21.30,100.00,94198.23],
[914.6,0,58,45,3550.2576,9858.1201,21.30,100.00,94198.23],
[914.6,0,58,47,3550.2576,9858.1201,21.32,100.00,94185.33],
[914.6,0,58,49,3550.2576,9858.1201,21.32,100.00,94179.24],
[914.6,0,58,51,3550.2576,9858.1201,21.31,100.00,94181.61],
[914.6,0,58,53,3550.2576,9858.1201,21.32,100.00,94182.64],
[914.6,0,58,55,3550.2576,9858.1201,21.35,100.00,94181.61],
[914.6,0,58,57,3550.2576,9858.1201,21.36,100.00,94192.14],
[914.6,0,58,59,3550.2576,9858.1201,21.36,100.00,94189.77],
[914.6,0,59,1,3550.2576,9858.1201,21.36,100.00,94183.36],
[914.6,0,59,3,3550.2576,9858.1201,21.38,100.00,94189.45],
[914.6,0,59,5,3550.2576,9858.1201,21.36,100.00,94178.61],
[914.6,0,59,7,3550.2576,9858.1201,21.37,100.00,94168.08],
[914.6,0,59,9,3550.2576,9858.1201,21.38,100.00,94174.90],
[914.6,0,59,11,3550.2576,9858.1201,21.37,100.00,94175.93],
[914.6,0,59,13,3550.2576,9858.1201,21.44,100.00,94183.05],
[914.6,0,59,15,3550.2576,9858.1201,21.47,100.00,94174.90],
[914.6,0,59,17,3550.2576,9858.1201,21.48,100.00,94173.55],
[914.6,0,59,19,3550.2576,9858.1201,21.48,100.00,94171.18],
[914.6,0,59,21,3550.2576,9858.1201,21.49,100.00,94173.55],
[914.6,0,59,23,3550.2576,9858.1201,21.52,100.00,94169.84],
[914.6,0,59,25,3550.2576,9858.1201,21.53,100.00,94172.52],
[914.6,0,59,27,3550.2576,9858.1201,21.54,100.00,94173.24],
[914.6,0,59,29,3550.2576,9858.1201,21.57,100.00,94173.24],
[914.6,0,59,31,3550.2576,9858.1201,21.60,100.00,94172.93],
[914.6,0,59,33,3550.2576,9858.1201,21.60,100.00,94170.55],
[914.6,0,59,35,3550.2576,9858.1201,21.60,100.00,94173.96],
[914.6,0,59,37,3550.2576,9858.1201,21.59,100.00,94181.08],
[914.6,0,59,39,3550.2576,9858.1201,21.62,100.00,94172.93],
[914.6,0,59,41,3550.2576,9858.1201,21.60,100.00,94164.77],
[914.6,0,59,43,3550.2576,9858.1201,21.63,100.00,94169.21],
[914.6,0,59,45,3550.2576,9858.1201,21.64,100.00,94164.15],
[914.6,0,59,47,3550.2576,9858.1201,21.66,100.00,94166.52],
[914.6,0,59,49,3550.2576,9858.1201,21.66,100.00,94164.15],
[914.6,0,59,51,3550.2576,9858.1201,21.67,100.00,94159.40],
[914.6,0,59,53,3550.2576,9858.1201,21.69,100.00,94162.81],
[914.6,0,59,55,3550.2576,9858.1201,21.72,100.00,94150.93],
[914.6,0,59,57,3550.2576,9858.1201,21.71,100.00,94165.18],
[914.6,0,59,59,3550.2576,9858.1201,21.73,100.00,94163.84],
[914.6,1,0,1,3550.2576,9858.1201,21.73,100.00,94158.78],
[914.6,1,0,3,3550.2576,9858.1201,21.74,100.00,94170.65],
[914.6,1,0,5,3550.2576,9858.1201,21.74,100.00,94163.84],
[914.6,1,0,7,3550.2576,9858.1201,21.74,100.00,94151.65],
[914.6,1,0,9,3550.2576,9858.1201,21.72,100.00,94168.27],
[914.6,1,0,11,3550.2576,9858.1201,21.64,100.00,94156.09],
[914.6,1,0,13,3550.2576,9858.1201,21.63,100.00,94162.90],
[914.6,1,0,15,3550.2576,9858.1201,21.62,100.00,94152.37],
[914.6,1,0,17,3550.2576,9858.1201,21.61,100.00,94155.78],
[914.6,1,0,19,3550.2576,9858.1201,21.62,100.00,94157.84],
[914.6,1,0,21,3550.2576,9858.1201,21.61,100.00,94160.53],
[914.6,1,0,23,3550.2576,9858.1201,21.63,100.00,94161.56],
[914.6,1,0,25,3550.2576,9858.1201,21.62,100.00,94158.87],
[914.6,1,0,27,3550.2576,9858.1201,21.60,100.00,94163.93],
[914.6,1,0,29,3550.2576,9858.1201,21.61,100.00,94165.99],
[914.6,1,0,31,3550.2576,9858.1201,21.61,100.00,94159.90],
[914.6,1,0,33,3550.2576,9858.1201,21.59,100.00,94163.31],
[914.6,1,0,35,3550.2576,9858.1201,21.63,100.00,94156.18],
[914.6,1,0,37,3550.2576,9858.1201,21.61,100.00,94151.12],
[914.6,1,0,39,3550.2576,9858.1201,21.62,100.00,94170.12],
[914.6,1,0,41,3550.2576,9858.1201,21.62,100.00,94167.74],
[914.6,1,0,43,3550.2576,9858.1201,21.64,100.00,94165.37],
[914.6,1,0,45,3550.2576,9858.1201,21.65,100.00,94160.30],
[914.6,1,0,47,3550.2576,9858.1201,21.64,100.00,94165.05],
[914.6,1,0,49,3550.2576,9858.1201,21.67,100.00,94160.30],
[914.6,1,0,51,3550.2576,9858.1201,21.68,100.00,94159.99],
[914.6,1,0,53,3550.2576,9858.1201,21.69,99.47,94163.40],
[914.6,1,0,55,3550.2576,9858.1201,21.73,98.92,94147.80],
[914.6,1,0,57,3550.2576,9858.1201,21.78,99.57,94146.77],
[914.6,1,0,59,3550.2576,9858.1201,21.80,99.86,94157.30],
[914.6,1,1,1,3550.2576,9858.1201,21.78,100.00,94174.96],
[914.6,1,1,3,3550.2576,9858.1201,21.78,99.06,94171.24],
[914.6,1,1,5,3550.2576,9858.1191,21.80,99.33,94144.08],
[914.6,1,1,7,3550.2576,9858.1191,21.80,98.94,94153.58],
[914.6,1,1,9,3550.2576,9858.1201,21.81,99.03,94160.40],
[914.6,1,1,11,3550.2576,9858.1191,21.80,99.96,94163.80],
[914.6,1,1,13,3550.2576,9858.1201,21.79,100.00,94159.77],
[914.6,1,1,15,3550.2576,9858.1201,21.79,100.00,94171.96],
[914.6,1,1,17,3550.2576,9858.1201,21.79,100.00,94170.61],
[914.6,1,1,19,3550.2576,9858.1201,21.78,100.00,94164.52],
